itemID|brand|feature_1|feature_2|feature_3|feature_4|feature_5|categories
15942|1420|6|2|525|3|111|[2620]
1263|1015|4|1|490|0|144|[188, 1390]
11461|893|4|0|531|0|148|
20167|827|10|1|491|3|156|[1807]
16928|1058|6|0|497|3|-1|[2035, 3625, 862]
10027|539|10|0|515|3|92|[1176, 732, 17, 3240, 2207, 115]
24026|539|10|0|515|3|92|[1176, 732, 17, 3240, 2207, 115]
14852|239|4|1|462|0|10|
491|539|10|1|515|3|92|[1176, 732, 17, 3240, 2207, 115]
9415|748|10|0|502|0|45|[3910, 3902, 870, 2833, 146, 3262, 1091, 1085, 2197, 1138]
15208|617|4|1|487|3|66|[3900, 3901, 3905, 3902, 3903, 3138, 1980, 2470, 1608, 2913]
25041|280|4|0|487|0|53|[2203, 2716, 1980, 2470, 1608]
30733|617|4|1|487|3|66|[3900, 3901, 3905, 3902, 3903, 3910, 2913, 3911]
19557|280|4|0|487|0|53|[2203, 2716, 1980, 2470, 1608]
9231|748|10|0|503|0|17|[3910, 3902, 2833, 1091, 1578, 1085, 2197, 2325]
6733|280|4|1|487|0|53|[2203, 2716, 1980, 2470, 1608]
3826|748|10|0|503|0|17|[3910, 3902, 578, 870, 2833, 601, 146, 1091, 1578, 1085, 2197, 3575, 1138]
24650|1416|4|1|465|0|65|
26774|280|4|0|487|0|53|[2203, 2716]
24015|748|10|0|503|0|17|[3910, 3902, 870, 2833, 1091, 1578, 1085, 2197, 411]
5854|143|6|0|495|3|146|[2136]
4587|748|10|2|503|0|17|[3910, 3902, 870, 2833, 1091, 1578, 1085, 2197, 1229]
28515|143|6|0|491|3|117|[327, 4002]
3584|73|10|0|421|0|3|[3224, 2690]
14322|1016|10|1|536|3|156|[2628]
22784|322|4|1|536|0|144|
723|1274|4|0|487|0|11|[2650, 4011, 3909]
31728|408|10|1|508|0|101|[3639]
17225|1058|6|1|497|3|-1|[2035, 3625, 862]
22505|933|10|3|503|0|132|[3262, 2833, 1091, 1733, 1083, 386, 3916]
29914|314|4|0|514|0|187|[2732, 2451]
8348|748|10|0|502|0|178|[178, 2737]
12409|1015|4|0|490|0|144|[188, 1390, 4015]
12877|271|10|1|525|0|39|[554, 1466]
3234|1317|10|0|524|0|130|[2320, 1895, 2167, 2581, 152, 3570]
1751|314|4|0|514|0|187|[1098, 2866]
18236|15|4|0|502|0|161|[1114, 4014]
12008|539|10|1|515|0|92|[1176, 732, 17, 3240, 2207, 115]
14682|1058|6|0|497|3|-1|[2035]
7852|1180|4|0|401|0|44|[3051, 169, 1879, 2612, 3668, 2547, 3047, 2738, 3514, 2259, 3569]
22148|539|10|1|515|3|92|[1176, 732, 17, 3240, 2207, 115]
21250|971|4|1|465|0|-1|[2643, 748]
25538|1311|4|1|244|3|166|
15945|906|6|2|521|0|128|
29460|928|4|0|332|3|53|[385]
9685|1410|4|0|487|0|16|[914, 2473]
28005|1016|10|1|536|3|156|[2628]
26587|1040|4|0|469|0|51|[407, 323, 1328]
15285|928|4|1|332|3|53|[385]
23292|1016|10|1|536|3|156|[2628]
11539|771|10|3|503|0|77|[146, 1138, 3916]
32615|1040|4|0|469|0|51|[407, 323, 1328]
1412|771|10|0|503|0|17|[3262, 1083, 3779]
4186|961|6|0|441|3|117|[855, 4016]
2356|568|4|1|271|3|171|[3901, 3900, 3903, 978, 347]
1216|430|10|1|25|0|141|[545, 3700, 3801, 4017]
19061|322|10|1|536|0|19|
1268|77|6|1|491|0|-1|
27999|1180|4|0|401|0|44|[3051, 169, 1879, 2612, 3668, 2547, 3047, 2738, 3514, 2259, 3569, 4018]
28522|539|6|0|220|3|17|[2513, 2973, 3670, 767, 1760, 3263, 3924, 993, 3915, 3914, 4019]
9671|632|10|1|536|3|156|[1629, 3979]
26101|598|6|1|491|0|117|
6399|82|4|1|491|0|66|[2203, 2716]
25085|82|4|1|491|0|66|[1807]
6386|408|10|1|508|0|8|[3639]
17556|127|10|0|395|3|17|[2389, 2995, 2465, 1635, 1508, 1974]
14157|271|4|2|479|0|66|[1920, 3923]
18717|157|4|1|451|0|162|[376]
16369|1163|10|0|238|0|84|[3459, 3107, 3071, 1954, 711, 3448]
29037|1180|4|0|327|0|163|[2256, 3042]
28713|389|4|1|456|0|37|[3005, 32]
21528|389|4|1|464|0|-1|
5069|1392|4|1|504|0|137|[2382, 3220]
46|504|10|2|150|3|61|
2868|322|4|1|536|0|144|
6821|116|4|0|487|0|66|[2203, 2716]
21153|1163|8|0|238|0|84|[3107, 747, 3071, 1954, 3448]
31057|1039|10|1|27|0|39|[813, 3961]
9920|1156|4|1|496|0|33|
7068|221|10|2|500|3|-1|[3229, 879, 2864]
26173|748|6|2|508|0|128|[3639, 178, 2961]
12442|549|4|1|453|3|108|
10|1065|4|0|487|0|117|[3228, 1390]
3143|643|4|0|491|0|66|[3745, 1849, 2523]
10647|504|10|1|445|3|61|[2711]
15307|643|4|0|491|0|66|[3745, 1849, 2523]
16820|1321|4|0|135|3|73|[2951, 1763, 3915, 1971, 3625]
31184|1113|6|1|489|0|117|
23748|171|4|0|489|2|66|[2890, 2650, 1760, 3924, 1807]
4991|1237|6|1|513|3|117|
19750|1237|6|1|513|3|117|
9142|402|10|2|538|3|85|[35]
26121|1249|6|1|495|0|146|[2136]
23023|402|6|1|538|0|46|[35]
20764|393|4|1|491|3|66|[3901, 3905, 3902, 3903, 1355, 2473]
11531|1249|6|1|495|0|146|[2136]
23235|1249|4|1|495|0|33|[2136]
31516|1156|4|1|496|0|33|
29701|1156|4|1|496|0|33|
20877|1156|4|0|496|0|33|[2136]
15922|225|4|0|279|0|163|[1910, 3915]
3363|933|10|0|502|0|84|[74, 3497, 3262, 870, 2833, 1091, 1601, 1247]
883|1040|10|0|527|0|45|[3262, 3469, 98, 2926, 808, 594]
4262|120|10|1|519|3|17|[2335, 178, 154, 2872, 1085]
26208|933|10|0|502|0|84|[3497, 3262, 870, 2833, 1091, 1553, 1247]
10130|225|4|0|279|0|163|[218, 1704, 2432, 3915]
31850|207|4|0|432|0|159|[2097, 4019, 1348]
22960|1513|4|2|495|0|146|[2136]
6262|408|10|1|511|3|77|
31642|1249|6|1|495|0|146|[2136, 3903]
3395|1379|6|1|491|3|111|[218]
7231|1513|4|0|495|0|146|[2136, 3688]
30575|304|4|1|455|3|166|
13835|1249|4|1|495|0|33|[2136]
21478|613|10|1|503|0|17|[870, 2325, 411]
8722|1040|4|1|466|0|-1|[1854]
17282|1040|4|1|466|0|-1|[822, 308, 1749, 3595, 3561, 2345, 63]
25396|1040|4|0|466|0|-1|[316, 2788, 947]
31644|272|4|0|473|0|-1|[1555, 3903]
13102|1040|4|0|466|0|-1|[2788]
10714|225|4|0|279|0|163|[1910]
20335|1445|3|0|-1|-1|-1|[2209, 2320, 3581, 2594, 3283]
23808|207|4|0|432|0|-1|[3548, 4019, 2578, 1163]
26256|74|4|1|489|0|66|[327, 4002]
19811|207|4|0|432|0|-1|[3548, 4019, 2578, 1163]
6751|408|10|2|503|0|101|
9563|1259|4|1|469|3|-1|
19106|1042|10|0|395|3|25|
19437|1216|6|1|536|0|46|[603]
12230|1042|10|0|395|3|25|
571|1513|4|0|495|0|146|[2136]
8616|1513|4|0|495|0|146|[2136]
17934|1513|4|3|495|0|146|[2136, 3688]
7005|52|6|1|182|0|17|[585, 3960]
4070|1513|4|2|495|0|146|[2136, 3688]
19634|52|6|0|182|0|17|[585, 3960, 3670, 278, 2167, 1664]
30828|52|10|1|182|0|84|
23437|1232|4|0|467|0|-1|[3910, 3904, 3903, 3894]
22823|52|6|1|187|3|115|
10380|52|6|1|187|3|115|
8849|792|4|1|491|3|66|[855, 3909, 3908]
17865|806|4|1|248|3|166|[1373, 2022, 2861]
17188|792|4|1|491|3|66|
3054|1259|4|1|469|3|-1|
3335|552|4|1|468|0|-1|[308]
16682|74|4|1|491|0|66|[1807, 2473, 1010, 1121, 2176]
29659|157|4|3|456|0|-1|[1979, 1672, 2072]
10619|74|6|1|489|0|-1|[327, 4021, 4002]
26497|1259|4|2|469|3|-1|
26554|552|4|0|468|0|-1|[308]
28093|120|10|0|507|3|17|[2335, 3529, 2632]
28869|120|10|1|519|3|85|[178, 154, 139, 1085]
29642|322|10|2|536|0|19|
32481|1338|4|0|487|3|66|[2951, 3915]
21042|362|4|1|455|0|166|[3254, 2843]
19965|362|4|1|455|0|166|
6436|1445|3|3|-1|-1|-1|[2209, 3222, 210, 2320, 2594, 3283, 3496, 1326, 3202, 2817]
9812|1040|4|0|527|0|161|[3604, 3688, 3587, 1529, 98, 2926, 808, 594, 206]
25386|1438|6|1|525|0|117|[363, 2079]
12608|406|10|0|500|0|-1|[3370, 879, 2120, 1855]
19227|406|10|0|500|0|-1|[3370, 3444, 879, 2120, 1855]
2960|406|10|0|500|0|-1|[3370, 3444, 879, 2120, 1855]
2331|1156|4|1|495|0|33|[2136]
29692|1229|10|1|56|0|72|[327, 414, 3958, 3959]
9973|1265|4|1|514|0|187|[2448, 2732, 2258, 2528]
17000|1265|4|1|514|0|187|[132, 2732, 2258]
13837|897|4|1|514|0|187|
26485|1295|10|1|503|0|101|
2566|897|4|0|516|0|187|
5410|361|4|0|265|3|171|[3259, 2902, 978, 977, 1006, 2384]
20412|361|4|0|265|3|171|[3259, 2902, 977, 1006, 2384]
2403|1411|4|0|93|3|144|[2464]
23082|1015|6|1|489|0|117|[855, 2136]
28367|1411|4|0|93|3|144|[2464]
12954|406|10|0|500|0|-1|[3370, 879, 2120, 1855]
11035|581|6|0|201|3|122|[922, 1757]
31949|325|1|0|168|3|78|[664, 669, 3973]
31985|325|4|0|168|3|140|[669, 4024]
31896|325|4|0|168|3|140|[669, 4024]
11976|325|6|1|168|3|122|[669, 3973]
31515|539|6|0|4|3|45|[3900, 3901, 3902, 3910, 390, 1796, 1708, 3914, 3915]
6629|1295|4|1|511|0|-1|
25651|926|10|1|515|3|188|[450, 2765, 3799]
5842|926|10|3|515|3|37|[1176, 536, 2190]
11319|1295|4|1|511|0|-1|[2519]
4837|1295|4|1|511|0|-1|[2519]
28836|373|4|1|55|0|111|[327, 4020]
15595|14|4|2|497|0|13|
1194|580|4|1|514|0|-1|[3261]
29272|925|6|2|516|0|117|
16521|381|4|1|487|0|-1|
6905|641|4|0|487|0|66|[136]
29960|322|10|1|536|0|19|
12270|978|10|0|503|0|17|[3900, 3901, 3902, 3903, 3613, 3910, 3911, 2124]
21658|978|10|0|502|0|180|[3900, 3901, 3902, 3903, 3613, 3910, 3911, 3547]
12794|993|4|1|282|3|66|[281, 3372]
18468|993|4|0|282|3|66|[281, 3372]
29115|993|4|0|282|3|66|[281, 237, 3372, 2242]
3683|1180|6|0|169|3|45|[1772, 1350]
13020|1265|9|0|514|0|-1|[840, 1098, 2866, 2794, 2366, 1048, 3265, 198, 850]
29998|586|4|1|491|0|66|
11881|1054|10|0|503|0|9|[1772, 1505, 3948]
6169|1306|10|0|421|3|3|[3224, 2690]
31262|1306|10|0|421|3|3|[3224, 2690, 2700, 2964]
3451|1156|10|0|377|0|0|[813, 3961]
15939|790|4|1|520|0|37|[394, 3736, 2783]
2805|790|4|1|520|0|37|
6317|978|10|0|503|0|85|[3900, 3901, 3902, 3903, 3613, 3910, 3911, 2849]
8729|1295|10|1|503|0|132|
23412|1295|10|1|503|0|101|
6096|219|4|1|536|0|1|[3720]
31065|1037|4|1|467|0|-1|
28284|1295|10|1|511|0|101|[163]
22323|928|10|1|51|0|127|[327, 2897, 3413, 4027, 3920, 4028]
1040|737|10|1|536|3|156|[300]
8802|1054|10|1|536|0|156|[2829]
11926|1054|10|1|536|0|156|[2829]
21401|1383|10|0|537|0|99|[3813, 1403]
28267|340|10|1|204|0|45|[533]
5132|1388|4|0|517|3|-1|[2765, 171, 2190]
7894|523|10|0|503|0|17|[2995, 3654, 3915, 3914, 3506, 3540, 1164, 3976, 3913, 2325, 4029, 4030, 4031, 3970]
15114|356|4|0|514|0|-1|[1098, 850]
27100|1156|4|1|495|0|33|[3870, 2642]
19289|356|10|0|515|0|188|[178, 450, 1085, 325]
10038|356|10|2|515|0|188|[178, 450, 1085, 325]
9750|23|6|1|495|0|146|[274, 2136, 1807, 781, 2942]
563|356|10|2|515|0|188|[450, 1085, 3214, 2773, 1801, 3799]
22669|356|10|0|515|0|92|[1176, 1085, 3240, 2207, 536]
16577|167|4|1|467|0|-1|[464, 3901]
29616|356|10|0|515|0|188|[450, 1085, 3214, 2773, 1801, 3799]
291|356|10|0|515|0|188|[450, 1085, 3214]
4715|147|6|1|487|3|48|[1524, 914, 547, 1980, 2470, 2473, 975, 3903, 2942]
1826|1368|6|1|508|0|8|[178, 394]
25166|147|6|0|487|3|48|[1524, 914, 547, 1980, 2470, 2473, 975, 3903, 2942]
21711|1207|10|2|538|3|156|
23471|1368|4|2|502|0|160|[178]
22812|1295|10|2|511|0|101|[163, 3688, 12, 3837, 2422, 3595, 3561, 1657]
17929|6|4|3|334|0|44|[1500, 1711, 2919]
30928|1368|4|1|502|0|160|
30435|1126|4|0|507|3|-1|[2091, 3529, 2449]
11558|1249|10|1|503|0|45|
25603|1126|4|0|462|0|-1|[176, 3529, 3016, 895, 3492]
15039|6|4|3|334|0|44|[1500, 1711, 2919]
9805|1126|4|1|462|0|-1|[176, 3529, 3016]
31045|1126|4|0|462|0|-1|[176, 3529, 3016, 895, 3492]
309|1126|4|0|533|0|75|[2175, 940, 3029]
17486|1126|4|0|533|0|75|[2175, 940, 3029, 404]
6706|1126|4|0|533|0|75|[2175, 940, 3029, 404]
20084|147|4|0|491|3|66|[3775, 1807]
15003|1054|10|1|536|0|156|[813, 4032]
14482|147|4|1|491|3|66|[3775, 1807]
24479|1368|4|1|502|0|160|[178]
29938|455|4|1|244|3|76|
52|799|10|1|358|0|99|[1403]
2833|1130|4|0|474|0|-1|[2011, 806, 1415, 3574, 1544, 3822, 3915, 3914, 2619, 237, 1482, 1193, 1382, 2671, 3431]
10083|799|10|1|358|0|99|[1403]
3488|1249|10|1|491|0|39|[807, 3625, 2227, 3901]
31666|5|4|1|491|0|66|
19832|1237|6|1|508|3|8|[3529, 1587]
10877|1130|4|0|474|0|-1|[2872, 1749, 3195]
5026|993|4|0|40|3|66|[327, 2515, 3920, 4028, 3922]
26709|360|10|1|503|0|17|[2995, 3654]
10140|1195|4|2|491|3|144|
15046|748|10|3|503|0|85|[2197, 2446, 3916]
13952|1054|10|1|536|0|156|[813, 4032]
21275|322|6|1|536|0|46|[1984]
9791|472|10|1|509|0|132|[667]
10039|1111|4|0|9|0|163|[622, 82, 1934, 3280]
5250|1054|10|1|536|0|156|[3775, 4032]
2852|1200|4|1|432|0|-1|[3548, 2578, 1163]
15216|799|10|2|359|0|95|[3173]
4728|1054|10|2|536|0|156|
10882|550|4|2|479|3|-1|[2554, 2252]
5261|322|10|1|536|0|19|[1022]
3821|1163|10|0|238|0|84|[777, 3459, 807, 3625, 3448, 3587]
20679|1349|4|1|491|0|66|
25894|550|4|3|491|0|44|[1920, 1628, 3916]
27374|1180|10|2|291|0|139|[30, 1060, 3268, 2104, 3937, 1974, 2872, 4033, 4034]
4757|550|4|3|491|0|44|[1920, 1628, 3916]
23616|378|4|0|330|0|163|[2256, 3986, 1518, 3042]
6874|378|4|0|330|0|163|[2256, 3986, 1518, 3042]
29396|1054|10|1|536|0|156|
20173|539|10|0|4|3|132|[2626, 1176, 1954, 1796, 3282, 732, 2822, 17, 1361]
4194|147|6|0|489|3|-1|[274, 855, 327, 480, 4002]
5610|147|6|0|489|3|-1|[274, 855, 327, 480, 4002]
15278|1058|4|1|491|0|66|[1920, 3923]
10283|1058|4|0|491|0|66|[1920, 3923]
7060|1136|10|1|503|0|101|
19896|408|4|0|284|0|66|[236, 356]
14604|1316|10|1|524|0|85|[210, 2320, 152, 2817]
12682|1004|4|1|487|0|144|[602, 385, 136]
28544|1383|6|1|537|0|122|[74, 3985, 669, 3973, 4031]
15095|783|10|0|503|3|137|[2833, 2032]
12706|1004|4|1|487|0|144|[602, 1980, 2203, 2716]
25775|1025|10|0|505|0|126|[3900, 3903, 3910, 3911, 568, 1352, 192]
30997|1301|4|0|139|0|119|
27742|1195|4|1|491|3|144|
24863|267|10|2|515|0|131|[1176, 732, 17, 939]
23221|1010|10|0|502|0|185|[3262, 2970, 517, 3580, 2132, 1748, 498, 3914]
4869|1010|10|0|503|0|185|[3424, 2833, 1228, 517, 3580, 3090, 3914, 3915, 3976, 3913]
10921|1010|10|0|503|0|185|[3262, 2970, 2132, 1748, 2334]
10724|1295|6|1|495|0|33|[2136]
13003|1295|6|1|495|0|33|[2136]
14736|1295|6|1|495|0|33|[2136]
4796|1295|6|1|495|0|33|[2136]
30532|615|10|1|524|3|132|[2320, 2790, 1655, 1793, 2581, 3631, 3915]
28612|913|4|1|474|0|108|
17206|157|10|0|207|0|131|[3459, 1202]
1312|146|4|1|531|0|148|
5988|810|10|1|503|0|90|[3260, 3424]
21965|219|4|1|536|3|1|[2062]
14306|219|4|2|536|3|1|[2062]
416|248|4|1|491|0|66|[3228]
30906|322|6|2|536|0|46|
8446|926|10|0|503|0|17|[111, 284, 12, 2673]
31007|926|1|0|501|0|78|[308, 111, 3444, 3688, 284, 3263, 2237]
14837|806|4|1|453|3|108|[3254, 1734]
2194|953|10|1|507|0|101|
8349|78|10|1|421|3|3|[3224, 2690]
1249|1142|4|0|470|0|82|[3171, 3407]
26717|1111|4|3|486|3|66|[3900, 3901, 3905, 3903, 3910, 1980, 3444]
18918|78|10|0|421|3|3|[3224, 2690]
19771|1142|4|0|470|0|82|[3171, 3407]
29621|78|10|0|421|3|3|[3224, 1937, 2690]
11101|549|4|1|453|0|108|
13452|1383|6|1|537|0|122|[921]
18198|1036|10|2|503|0|17|
8025|431|4|1|487|0|66|
23367|829|10|1|536|0|84|[2730]
24817|4|10|2|469|0|-1|
23084|174|4|1|453|0|108|[3254]
27390|1295|6|1|495|0|33|[2136]
9568|127|10|0|345|0|99|[2389, 1527, 2025, 3625, 2872]
12554|1295|6|1|495|0|33|[2136]
18027|1295|6|1|495|0|33|
10819|913|4|1|474|0|108|
27732|150|10|2|502|0|-1|[3639]
20797|913|4|1|474|0|108|
2748|1306|10|0|421|3|3|[3224, 2690, 2700]
2333|810|10|1|503|0|90|[3260, 178, 2995, 3625]
24268|1366|10|1|537|0|1|[2834]
5266|913|4|2|474|0|108|[1505, 4036]
9606|580|4|1|517|0|-1|[1017, 178, 394, 3625, 2872]
3392|768|4|1|487|0|66|[2203, 2716]
23202|288|10|1|4|3|84|[1176, 2822]
4632|288|10|0|4|3|84|[1176, 2822]
3409|627|4|1|453|0|108|[3254, 1977]
7423|648|10|1|491|3|101|
22373|567|4|0|491|3|66|[3900, 3905, 3910, 1807, 274]
28315|1500|4|0|497|0|144|[1591, 3484]
11765|806|4|1|453|3|108|
840|1500|4|0|497|0|144|[1591, 3484, 4038]
1534|806|4|1|453|3|108|
28947|221|6|2|500|3|-1|[3755, 1362]
7839|4|10|0|469|0|-1|
15975|1401|4|0|487|3|66|[3228]
22259|322|6|1|536|0|46|[1221]
15287|1401|4|0|487|3|66|[3228]
30488|1248|10|2|536|3|156|[1437, 3244, 2062]
1563|1507|4|2|430|0|148|[3866]
1573|443|10|1|525|3|132|[1593, 364]
30173|569|4|0|325|0|44|[30, 481, 617, 2286, 1060, 836]
26078|407|6|1|486|0|117|[188]
15867|913|4|2|474|0|108|
24553|1338|4|1|148|3|144|[189]
14499|258|4|0|109|0|81|[3138]
26964|1054|10|2|536|0|156|
19828|1338|4|1|148|3|144|[189]
25201|1054|10|1|536|0|156|[2178, 3907, 4037]
16501|1054|10|1|536|0|156|[2178, 3907]
10609|1388|6|1|506|0|9|[3755, 1889]
9498|1054|10|1|536|0|156|[300]
11029|1376|4|2|486|0|81|
3138|323|4|0|491|3|66|[1807]
5763|207|10|2|28|0|29|[813, 4039]
10810|75|6|1|260|0|128|
16519|174|4|3|452|0|12|[3254, 1405]
5282|174|4|1|452|0|12|[3254, 1405]
7404|1163|4|0|236|0|78|[2209, 3639, 1792, 3107, 1583, 1579]
8035|888|4|1|79|3|144|[480, 3281, 4040]
24639|703|4|0|335|3|70|[474, 1330, 3538]
21908|273|10|1|507|0|20|
14880|632|10|1|536|3|156|[1629, 3979]
30671|703|4|0|335|3|70|[1330, 332, 3538, 3915, 3914]
17583|406|10|0|504|0|17|[3900, 3901, 3902, 3903, 3533]
12851|703|4|1|335|3|70|[1330, 3538]
14377|703|4|0|335|3|70|[474, 1330, 3538, 3915]
32304|406|10|0|503|0|101|[3639]
22126|842|10|1|503|0|17|
10035|68|4|3|491|3|66|[2658, 274, 1807, 2642, 1911, 179, 2464, 914, 1463, 975, 1075, 1886, 3916]
2197|68|4|3|486|3|144|[2658, 274, 1807, 3228, 1980, 189, 136, 2075, 3916]
27232|793|6|1|499|3|-1|[1921, 2308, 308, 3688, 284, 12, 1301, 1262, 1628]
30972|793|6|1|499|3|-1|[1921, 2312, 1301, 1262, 1628]
23625|1156|4|1|495|0|33|[2136]
10984|174|4|0|452|0|12|[1373, 3073, 1405]
7036|1156|4|1|495|0|33|[2136]
1391|174|4|0|452|0|12|[3254, 1405]
16205|186|10|3|502|0|85|[3639, 3916]
30652|827|10|3|393|0|127|[2829, 614]
17172|604|6|1|495|0|-1|[327, 1807]
25801|827|10|3|393|0|127|[2829, 614]
22264|544|6|0|499|3|-1|[1921, 2423, 3688, 2312, 3613, 4043]
623|601|10|1|503|3|180|[2476]
30794|601|10|1|503|3|180|[2476]
6735|322|6|1|536|0|46|
17558|601|10|2|503|3|180|[2476, 146, 2550, 1138]
13945|1349|4|1|491|0|66|
2858|888|4|0|19|3|74|[545, 1032, 4016]
28691|1349|4|1|491|0|66|
28943|601|4|0|20|3|66|[1096, 545, 3823, 3421, 4044]
16637|1349|6|1|491|0|117|
26282|571|10|0|492|3|38|[3900, 3901, 3905, 3902, 3903, 1807, 2460, 2872]
3632|20|6|1|249|3|45|[3497, 4045]
4521|1265|4|0|514|0|-1|[1098, 2866, 2794, 2366, 1048, 3265, 198, 3086]
24789|604|6|1|495|0|146|
22774|322|6|1|536|0|46|[1504]
9540|1107|4|0|486|0|44|[1980]
30614|322|4|2|536|0|144|
19838|563|10|1|503|0|9|[1772, 4046]
3829|1247|10|1|501|0|17|[111, 2551]
9003|1366|10|2|537|0|1|
14219|615|6|0|536|0|46|[3078, 3066, 303, 2389, 2733, 2574, 2421, 3625, 913, 749, 3914]
16601|1265|10|0|515|0|189|[52, 450, 536, 2327]
31677|1265|10|3|515|0|189|[52, 450, 536, 2327]
17601|322|6|1|536|0|46|[1984]
30572|322|6|1|536|0|46|[1984]
20358|406|10|0|527|0|45|[3107, 1529, 3587, 3469, 1763]
30549|844|10|1|517|0|45|
23883|704|10|0|507|0|185|[3529, 1421, 557, 704]
32324|964|4|0|491|0|66|[3228]
14133|322|4|1|536|0|144|
22564|727|10|1|502|3|39|[667]
17361|257|10|1|536|0|156|[300]
13185|600|6|1|491|3|117|[3900, 3901, 3902, 3903]
7756|322|6|1|536|0|46|
18658|322|6|2|536|0|46|
11959|322|6|1|536|0|46|[1221]
31233|322|6|1|536|0|46|[1221]
11623|641|4|1|491|0|66|
21065|322|6|0|536|0|122|[856, 812]
25860|1277|4|1|491|0|66|[855, 1807]
12532|1368|4|1|466|0|-1|[752, 2788]
6777|9|4|2|523|0|-1|[1365, 2962, 3916]
27600|322|6|0|536|0|122|[3078, 856, 2435]
32656|943|4|1|491|0|66|
3189|673|4|1|487|3|66|[860, 2309]
7978|361|4|0|271|3|168|[3259, 847, 2902, 977, 1006, 2384, 3909]
13006|1265|4|0|514|0|187|[1098, 83, 2366, 3086]
29722|641|4|1|486|0|66|
6193|1023|10|0|522|0|29|[1147, 2790, 1085, 3084, 668, 1097, 655, 1138]
24143|322|4|1|536|0|144|
31261|1366|6|1|537|3|17|[74, 4048]
30430|207|4|0|60|3|140|[327, 3978]
9678|199|6|1|171|0|45|[1505, 1350, 4049]
24707|1040|4|0|469|0|51|[407, 924, 1388]
26289|1040|4|0|469|0|51|[407, 924, 1388]
7470|186|4|0|28|0|48|[813, 4039]
228|797|6|1|497|0|105|
29556|1366|6|1|537|3|17|[74, 4048]
14985|1366|6|1|537|3|17|[74, 4048]
27085|703|4|0|335|0|62|[474, 1330, 1692, 3915]
13232|238|4|1|517|3|-1|[1956, 2732, 525]
10067|365|4|1|497|3|13|[394, 3625, 2872]
25960|1040|4|0|469|0|51|[407, 924, 1388]
25026|279|6|1|486|0|117|[188]
8244|653|6|0|487|0|117|[542, 2894, 3901, 3910, 3911, 1462, 1461, 914]
7467|653|6|0|487|0|117|[2614, 3391, 4051]
16801|559|6|1|536|0|46|
7679|610|10|1|507|0|23|[1501, 3529, 2023]
152|766|4|1|491|3|48|[3228]
28222|185|4|0|131|0|144|[47]
14918|1000|6|2|491|0|117|[1069, 274, 1800, 1131, 1113, 3613]
21476|1000|6|0|491|0|-1|[1921, 274, 2862, 2905, 1301, 859, 4050]
23792|185|4|0|131|3|151|[47, 279]
5053|1010|10|0|503|-1|29|[3901, 3910, 3593, 146, 1091, 1138]
24069|492|10|1|505|0|126|[1402, 1450, 3345]
22197|1000|6|0|491|0|-1|[1921, 274, 2862, 2905, 1301, 859, 4043]
6691|1010|10|0|503|-1|17|[3901, 3910, 578, 1228, 288]
8692|19|10|1|509|3|-1|[667]
28377|1010|10|0|503|-1|17|[3901, 3910, 1748, 3654, 2995, 3985]
5877|589|10|1|503|3|85|[1091, 2325]
6558|589|10|1|503|3|85|[3424, 2995]
30420|589|10|0|503|3|122|[1091, 2325]
6978|772|10|1|522|0|90|[2790]
12886|8|4|1|450|0|76|
14366|1025|10|0|503|0|17|[3900, 3901, 3902, 3903, 3696, 3910, 74, 3953]
14195|772|10|1|500|0|17|[3455, 879, 1855]
31698|772|10|1|500|0|17|[3455, 879, 1855]
2780|20|6|1|200|3|17|[2995, 3654, 997, 4030, 3934]
27122|20|6|1|200|3|17|[2995, 3654, 997, 4030, 3934]
12091|20|6|0|200|3|17|[2995, 3654, 997, 4030, 3934]
15840|20|6|1|200|0|17|[2995, 997]
26042|438|10|1|240|3|84|
19761|1349|4|1|491|3|66|[1807, 3903]
4890|20|6|1|200|0|17|[2995, 997]
32723|441|10|1|507|3|17|
10080|20|6|1|200|0|17|[2995, 3654, 997, 4030, 3934]
28386|20|6|1|200|0|122|[2995, 3654, 4030, 3934]
22463|1237|10|1|491|3|101|
14390|1420|10|1|525|0|152|[2079]
17718|1000|6|2|491|0|117|[274, 1807, 3249]
26389|1420|10|0|525|0|152|[1593]
7465|1416|4|1|469|0|-1|
26501|1420|6|1|525|3|81|[2503, 1983, 299]
12849|323|4|0|363|3|89|[3901, 3910, 3836]
20287|765|4|0|497|0|-1|[1591, 1283]
7611|765|4|1|497|0|-1|[1591, 1283]
20156|772|10|2|500|0|17|[3455, 879, 1855]
21938|772|10|1|500|0|17|[3455, 879, 1855]
14677|772|10|2|500|0|17|[3455, 879, 1855]
25508|319|10|1|515|0|92|[2301, 1176, 3240, 2207, 115, 1361]
13194|319|10|1|515|0|190|[2301, 450, 3778]
17759|632|10|1|536|3|156|[1629, 3979]
16744|898|6|1|491|0|117|[2658]
31460|20|6|1|200|0|122|[2995]
22054|1416|4|1|469|0|-1|
26661|1416|4|1|469|0|-1|[823, 3981]
6624|806|4|0|450|3|76|[2483, 344, 1422]
10878|806|4|1|450|3|76|[2483, 2022, 1422]
20270|827|10|0|503|0|45|[2005, 74, 3444, 4053]
24779|1152|6|1|484|0|117|[2473, 1010, 1798]
5611|771|10|1|503|0|-1|[870, 1184]
26742|441|10|1|507|0|132|[1501, 3227, 3394]
29764|1295|4|1|531|0|78|
