"itemID","Mean(date&time diff)","Sum(order)"
3437,8,2
3438,48.76562499999999,349
3442,53.5,2
3446,46.333333333333314,23
3450,25.5,2
3457,51.25,4
3468,29.111111111111114,57
3471,17.833333333333336,7
3474,43.92307692307692,36
3476,71.25,4
3477,35.90384615384614,76
3479,43.88888888888888,12
3485,41,5
3486,36,14
3487,63,4
3488,30.5,4
3491,27.5,6
3492,48.26315789473684,48
3494,45.5,3
3496,49.5,2
3497,34,4
3499,43.33333333333333,15
3500,101.5,3
3501,51.741935483870975,41
3502,83.5,2
3505,39.07407407407408,228
3508,35.333333333333336,6
3510,17.75,10
3513,5.5,6
3514,7,3
3515,52.38461538461537,14
3518,38.42105263157893,19
3519,51,10
3520,47.00970873786408,144
3525,33.25,4
3528,98,2
3529,45.98461538461538,71
3533,50.06493506493506,102
3534,30.75,9
3535,48.5,107
3537,42,7
3539,43.42857142857143,7
3541,53.478260869565204,27
3543,18,2
3551,94,2
3553,27.5,2
3554,44.800000000000004,19
3556,16.11111111111111,11
3558,61.2,6
3559,11,2
3560,71.88888888888889,9
3562,31.75,10
3563,83.5,4
3568,83.5,2
3571,18.749999999999996,4
3577,66.25,6
3578,98.5,3
3579,52.9642857142857,34
3580,48,5
3581,79.5,2
3583,84,2
3584,45.46153846153846,13
3590,26.42857142857143,9
3594,56.240740740740755,213
3597,65.8125,18
3598,39.33333333333333,10
3599,17,4
3600,24.5,4
3601,53.01382488479263,253
3602,34.94871794871795,58
3603,52,3
3605,12,2
3606,35.099999999999994,39
3608,37,9
3612,38.661538461538456,73
3613,71.5,2
3614,21.96,65
3619,43.00000000000001,19
3620,87,2
3622,54,2
3623,49,9
3630,42.666666666666664,18
3633,62.75,6
3634,22,6
3636,58.63636363636364,13
3638,38.66666666666667,6
3639,40,5
3646,35.33333333333333,7
3650,50.5,2
3656,58.83098591549295,79
3659,44.30612244897958,61
3668,24,5
3669,18.5,6
3673,44.99999999999999,16
3678,44.72566371681414,152
3679,39.41176470588235,38
3683,33,9
3685,54.357142857142854,16
3687,47.51249999999999,134
3688,57,6
3690,52.42105263157893,94
3700,49,2
3701,51,16
3704,36.75,15
3706,67.50000000000001,9
3708,41.125,10
3709,41.5625,27
3710,49,9
3712,39.199999999999996,10
3713,2.5,2
3714,53.66666666666667,6
3718,26.374999999999996,10
3725,32,2
3727,54.29411764705882,20
3730,27.666666666666668,6
3732,37,3
3734,74.33333333333333,3
3738,53,14
3742,81.5,5
3744,0.5,3
3749,24.666666666666664,3
3750,23.600000000000005,19
3751,58.666666666666664,3
3753,3.5,2
3757,17,2
3758,22.5,2
3759,19.5,2
3761,70.5,10
3764,35.15384615384616,17
3765,49,15
3769,47.75000000000001,20
3770,43.8,10
3771,63.5,2
3772,51.5,4
3775,63,4
3779,35,22
3780,29.052631578947366,30
3781,65.5,2
3782,33,2
3783,42.818181818181806,23
3784,54.83333333333333,10
3785,37.57142857142857,7
3786,29.249999999999993,12
3790,60,19
3791,0.5,11
3792,13.5,2
3793,15.142857142857142,12
3795,6.5,4
3796,21,3
3797,29.666666666666668,8
3799,42.21428571428571,14
3801,43.30434782608695,25
3804,12.666666666666666,3
3805,44.86486486486489,228
3806,6.5,4
3810,16,8
3812,36.383333333333326,121
3813,45.00000000000001,25
3814,33.55555555555556,13
3815,40,7
3817,34.99999999999999,13
3820,106.25,7
3821,32.333333333333336,12
3822,29.666666666666664,3
3823,54.5,5
3824,35.5,2
3825,60.33333333333333,7
3826,60.33333333333333,3
3827,37.28571428571429,30
3829,0.5,2
3830,48.90909090909091,12
3831,51.999999999999986,53
3834,52.66666666666667,20
3836,14.5,10
3837,42.18181818181817,115
3840,61,7
3844,53,4
3845,40.23958333333334,217
3846,7.5,5
3856,33.6,5
3857,23.555555555555554,13
3862,52.18181818181819,28
3863,40.33333333333333,8
3868,76,2
3871,38.5,3
3872,32,2
3873,29.22222222222222,9
3877,60.93333333333331,38
3879,28.999999999999996,30
3880,46.1,10
3890,46.5,4
3892,42.54545454545455,24
3898,30,16
3899,37,38
3900,30,2
3904,46.651162790697676,140
3906,51.75000000000001,58
3913,52.14814814814813,66
3914,47.13333333333334,32
3915,47.42592592592593,55
3917,66.5,6
3918,47.709677419354854,46
3920,54,2
3922,68.66666666666666,3
3930,76,5
3938,16.5,3
3939,26.777777777777775,15
3941,46.99999999999999,15
3942,51.253731343283555,73
3944,8.999999999999998,13
3950,49,2
3953,33,6
3955,54.57142857142857,14
3957,44.581081081081074,94
3961,34.888888888888886,11
3962,19.5,2
3964,44.23076923076923,16
3965,45.89090909090912,142
3971,37.84946236559138,189
3973,26.25000000000001,43
3975,53.7906976744186,59
3979,69.375,8
3980,36.00000000000001,8
3981,21.5,2
3985,41.52678571428574,243
3986,29.4,65
3988,22,3
3991,49.59770114942529,91
3992,35.05263157894736,66
3997,51.65340909090911,241
4004,26.142857142857142,7
4005,56.66666666666666,11
4011,67.66666666666666,7
4012,51.888888888888886,10
4013,43.94827586206896,197
4014,34,20
4018,37,9
4020,41.68421052631579,24
4025,50.12962962962961,79
4026,46.87500000000001,54
4027,44.03745318352056,286
4028,54.84615384615384,31
4030,39.599999999999994,5
4033,41.888888888888886,12
4034,25.25,8
4035,86.5,9
4036,8,2
4038,56.285714285714285,13
4040,41.45454545454545,20
4042,108,4
4044,49.33333333333333,9
4049,42.919999999999966,80
4056,15.5,4
4057,67.25,4
4060,31.5,4
4061,41.51020408163265,52
4063,59.80530973451329,140
4064,36.25,4
4066,49.49130434782611,317
4068,21,2
4075,45.25,4
4080,40.195121951219505,49
4082,52.88888888888891,37
4085,41.92857142857143,79
4087,42.5,2
4088,50.94594594594595,61
4091,37.60558464223389,1870
4092,57.901639344262264,64
4093,43.307692307692314,59
4095,88.5,4
4097,52.416666666666664,16
4100,49.5,2
4101,47.833333333333336,6
4102,39.800000000000004,15
4109,26.5,2
4111,41.75,16
4113,51.625,9
4114,55.83333333333333,14
4115,32.6,10
4117,48.66666666666667,6
4118,40.714285714285715,16
4122,43.099999999999994,26
4124,71,2
4125,49,25
4130,16,13
4135,34.69172932330829,181
4136,49.89473684210526,28
4140,33,2
4141,36,2
4142,47.21428571428573,58
4143,32.6,13
4144,67,6
4145,46.210526315789465,19
4146,60,4
4147,70,3
4149,54.833333333333336,6
4150,18.5,4
4153,11.333333333333332,4
4156,59.310344827586206,39
4160,61.12499999999999,8
4162,25.5,4
4169,33.21052631578948,47
4173,16.5,2
4175,45.5,3
4176,30.5,2
4177,49,8
4181,45,7
4182,38.800000000000004,10
4183,2.5,2
4190,45.05555555555556,21
4193,53.93277310924371,183
4194,56.4,5
4197,10.5,2
4201,27.5,2
4205,45.83333333333333,39
4207,42.90909090909091,20
4211,55,2
4212,29.5,11
4213,34.216216216216225,39
4214,28.5,4
4216,41,2
4218,42,6
4225,46.16666666666666,17
4226,39.5,2
4228,43.75,8
4234,3.5,3
4237,21,3
4238,25.125,12
4239,31.5,6
4240,57.75,8
4241,42,15
4244,0.5,2
4246,58.5,5
4247,38.25,5
4249,53.5,11
4251,39.49253731343286,275
4255,40.6,33
4257,62.181818181818194,14
4259,33,42
4263,45.5,5
4264,40.099999999999994,59
4266,39.35897435897438,40
4267,22,2
4268,41.33333333333333,24
4269,73.1875,16
4273,5,3
4275,42.5,2
4279,56.22222222222223,89
4280,35.8957055214724,209
4281,39.846153846153854,13
4283,51.142857142857146,7
4284,43.25,12
4288,0,3
4292,43.6,15
4300,63.800000000000004,5
4302,0.8888888888888888,35
4303,23,2
4305,28,2
4306,25,2
4312,57.50549450549451,105
4314,44.752293577981675,152
4317,87,2
4320,37.875,9
4322,32.25,4
4323,47.55555555555558,115
4325,47.10731707317076,245
4326,54.599999999999994,30
4327,18.833333333333332,67
4328,18.52941176470588,20
4332,70.5,2
4333,14,2
4334,41.19230769230769,33
4336,51.33333333333333,5
4341,30.5,6
4344,19.142857142857142,7
4346,41.138888888888886,41
4347,39.6,9
4349,51.966101694915224,88
4353,48,6
4355,56.39999999999999,38
4358,4,2
4360,70.85714285714286,28
4365,58.77419354838709,35
4367,23.799999999999997,15
4370,49.25,4
4372,23.235294117647058,62
4374,32.5,12
4381,28,2
4382,44.57142857142858,17
4383,31.699999999999996,12
4384,21.5,2
4389,44,2
4390,31.666666666666664,4
4393,50.25,4
4395,60.66666666666666,3
4396,47.75,4
4397,28.25,11
4398,24.5,4
4400,44.507936507936485,88
4402,55.28731343283581,329
4406,57.8,10
4409,42.98461538461537,86
4410,42.375,9
4412,44.5,10
4417,24.166666666666664,7
4418,54.50000000000004,369
4420,66.5,2
4421,44.7926829268293,179
4422,59.2,6
4424,47.2808988764045,117
4426,22,2
4427,50.75,30
4429,56.00000000000001,58
4432,49.642857142857146,30
4437,43.6,5
4439,47.04697986577184,175
4440,35.857142857142854,7
4441,42.324675324675326,124
4442,32,9
4443,40.411764705882334,98
4444,54.5,2
4447,18,2
4448,63.66666666666666,3
4452,22.375,13
4454,39.25,14
4455,43.28571428571428,34
4456,37.64999999999997,271
4461,15.249999999999998,4
4464,15,6
4466,67,6
4468,36.833333333333336,6
4469,112,2
4474,50.25,4
4480,3.5,8
4482,30.777777777777782,24
4489,32.608695652173914,25
4491,63.5,2
4493,36.66666666666666,19
4494,49.81818181818181,11
4496,44.49999999999999,27
4498,56.5,15
4502,24,2
4507,23,7
4509,47.404761904761905,59
4510,105.5,2
4511,5.5,3
4515,1.5,4
4517,29.5,3
4518,50.714285714285715,12
4521,44.46153846153845,59
4524,13.666666666666666,7
4525,13.5,5
4526,47.04,58
4532,41.27272727272727,35
4533,46.80952380952378,100
4535,55.34615384615384,44
4536,48.2,5
4538,48.38461538461538,25
4539,30,2
4540,40.833333333333336,7
4541,66.5,4
4549,42.18644067796608,217
4550,44.470588235294116,25
4552,0.5,2
4553,43.25,10
4561,77.33333333333334,8
4563,52.161290322580655,42
4565,50.23076923076923,13
4566,63.33333333333333,3
4567,119.5,2
4568,46,3
4571,50.5,3
4574,49,10
4576,34.75,8
4578,43.785714285714285,114
4579,17.666666666666668,7
4581,35.25,5
4583,41.25000000000001,29
4585,50,11
4588,54.16666666666667,10
4595,46.13924050632913,206
4600,49.18461538461536,117
4601,31.448275862068968,100
4602,37.5,4
4603,48.35028248587572,292
4604,45.64566929133858,223
4605,19.875,8
4609,67.5,3
4615,43.26315789473685,45
4616,37.6,11
4618,43,2
4620,30.25,4
4621,53.46341463414633,49
4626,41.4,31
4629,51.611111111111114,20
4630,28.363636363636367,11
4632,59.5,5
4633,56.5,3
4635,79,2
4637,0.5,15
4638,36.57142857142858,7
4639,46.33333333333333,24
4643,10,2
4644,36,4
4645,61,8
4648,32.03478260869566,175
4649,19.166666666666668,7
4650,100.5,2
4654,36.5,4
4656,34.83333333333334,7
4657,33.07692307692308,14
4660,43.0679012345679,238
4664,47.08333333333333,16
4665,46.807692307692314,63
4676,77,2
4678,37.75,6
4680,51.22500000000002,106
4685,50.33333333333333,5
4687,51,4
4689,59.2,5
4697,9,4
4700,61.800000000000004,6
4702,43.325581395348856,259
4703,41.21428571428571,18
4705,51.38749999999998,192
4706,64.22222222222223,19
4710,56.25,44
4711,46.3,20
4717,4.5,4
4721,34,10
4726,14.5,2
4733,12.5,2
4740,72.5,2
4742,36.400000000000006,26
4743,45.88235294117648,22
4744,71,2
4751,43.25,6
4753,42.5,2
4754,37.6,17
4756,68.5,6
4759,48.09523809523808,164
4760,60,3
4761,47.618181818181796,60
4762,48.25,5
4763,44.89285714285714,104
4770,34.481481481481474,128
4774,91,2
4778,47.25,4
4780,55,2
4783,1,2
4785,41.5,2
4787,51.375,8
4788,73,2
4789,37.8,5
4791,33.6,8
4793,48.333333333333336,9
4794,26.75,5
4798,28.75,4
4801,31.1875,24
4803,41.8,16
4806,51.95312499999999,73
4808,68.75,4
4809,42.875,9
4813,26.75,37
4815,32.49090909090908,221
4821,38.29213483146065,106
4823,38,9
4830,28,2
4831,67.75,6
4832,49.33807829181497,333
4835,42.33333333333333,4
4842,52.24999999999999,42
4843,69,8
4844,40.66666666666667,15
4845,55,4
4846,44.8,23
4847,41.99999999999999,47
4849,38.964285714285715,29
4855,36,10
4859,52.84374999999999,39
4860,38,4
4862,46.36363636363637,21
4863,53.75,4
4864,11,2
4868,53,2
4869,46.49152542372883,177
4870,13.5,2
4874,39.66666666666667,9
4879,37.608695652173914,34
4880,63.82608695652174,24
4881,47.5,7
4884,49.5,9
4885,38.85714285714287,11
4888,41.625,10
4889,45.944444444444436,81
4891,88,2
4892,27.999999999999996,24
4893,24.4,7
4894,26.75,8
4899,50.241379310344826,62
4900,36.90909090909091,15
4901,37.666666666666664,11
4902,62.666666666666664,3
4913,56.86206896551725,30
4914,24.000000000000004,20
4916,27.61111111111111,24
4918,24,2
4921,42.50000000000001,36
4922,38.25454545454547,144
4923,50.22222222222223,9
4925,55.92857142857142,14
4927,38.92307692307692,17
4929,39.11111111111111,14
4934,28.5,2
4935,36.48709677419355,568
4937,34.64000000000001,27
4942,43.2608695652174,58
4943,34.81818181818182,16
4944,8.5,4
4950,32.833333333333336,6
4951,47.57142857142858,16
4954,49.63636363636363,19
4956,33.921568627450974,236
4962,73.5,2
4964,84,2
4969,13.25,26
4974,47.10000000000001,23
4975,33.6875,22
4976,66.7,16
4978,24.857142857142858,9
4979,44.5,2
4981,36.03846153846154,26
4982,48,4
4986,45,14
4987,55.33333333333333,4
4992,40.3,35
4993,69.75,4
4994,67.5,2
4995,27,7
4997,43.75,6
4999,36.142857142857146,8
5000,27.611111111111114,27
5004,49.666666666666664,3
5005,15,2
5009,27.5,60
5010,13,20
5011,25.333333333333332,5
5013,19,3
5014,55.63636363636363,13
5015,40.5,4
5023,4,4
5025,56.83333333333334,7
5026,62.25,8
5028,34,42
5030,56.666666666666664,3
5038,43,4
5042,45.71739130434783,100
5045,26.333333333333336,8
5046,43.89473684210526,22
5047,34.5,4
5049,43,2
5050,32.75,4
5053,28.5,4
5058,36,2
5059,34.42857142857143,15
5060,46.90196078431371,53
5061,15.5,6
5068,38.166666666666664,32
5072,40.75,8
5073,19.5,3
5074,35.125,34
5076,52.3899204244032,469
5080,39.99999999999999,12
5084,39.6,5
5085,46.31521739130433,251
5090,49.74999999999999,17
5091,74,13
5095,48.04255319148936,58
5096,46.199999999999996,71
5097,22.285714285714285,16
5099,32.5,6
5103,19.5,14
5104,44.066666666666656,30
5106,49.333333333333336,6
5107,60.16666666666666,14
5108,38.25,4
5111,28.2,28
5112,43.54545454545455,49
5114,19.6,5
5117,51,18
5118,45,3
5122,61.400000000000006,5
5123,34,2
5124,15,3
5127,18.5,4
5132,3,2
5135,15.5,2
5136,65.5,10
5137,39,2
5139,48.25,12
5141,51.75,13
5143,69.5,4
5144,37.70588235294118,22
5146,43.21428571428572,17
5153,42.4,11
5154,41.054347826086925,100
5156,20.5,5
5162,36.18181818181818,11
5165,54.50000000000001,13
5166,18,2
5168,36.75,4
5170,43.592592592592595,28
5174,31.5,2
5175,43.90322580645161,48
5177,38,6
5181,45,2
5185,41.46153846153845,30
5186,32.578947368421055,34
5189,27.5,2
5191,38.030303030303045,43
5192,46.99999999999999,29
5193,7.5,2
5195,48.11111111111111,16
5198,42,4
5200,49.6,10
5201,38.5,4
5208,21,3
5209,41.35294117647057,24
5210,47.833333333333336,20
5213,27.75,18
5217,40.33333333333334,10
5218,36.444444444444436,20
5219,14.666666666666666,6
5220,27.5,2
5221,51.78891820580476,968
5222,12.125,14
5223,51.666666666666664,4
5224,83,2
5228,43.846153846153854,15
5229,40,2
5230,31.74999999999999,20
5235,68,4
5236,54.75,14
5237,41.22702702702704,359
5240,28.5,2
5241,53.666666666666664,3
5247,67.62499999999999,10
5248,19.333333333333332,4
5251,28,2
5254,31.937500000000007,20
5259,50,2
5260,43.755555555555546,274
5262,37,6
5267,29.333333333333332,3
5269,4.5,2
5271,47.98507462686566,95
5273,59,2
5275,66,2
5276,33.81818181818181,27
5278,28.25,4
5283,31.25,5
5284,44.75,5
5290,36,2
5293,46.81818181818182,15
5294,16,2
5299,55.72727272727273,133
5301,11.5,5
5302,41.85294117647059,40
5305,38.25,26
5306,25.25,5
5310,38.48275862068966,79
5311,16.75,4
5314,6.5,2
5317,49.5,2
5318,45.666666666666664,6
5320,73,8
5322,19.333333333333332,3
5328,28.5,4
5330,42.166666666666664,36
5331,49,2
5334,69.75,4
5340,58.25,4
5344,22.5,2
5348,44.438202247191036,415
5349,41.965616045845245,447
5350,48.578947368421055,93
5354,32.800000000000004,5
5356,45.666666666666664,3
5357,78.5,2
5361,55,4
5364,32.26666666666667,43
5370,46.67741935483868,40
5371,34.29999999999999,65
5373,36.6078431372549,60
5375,20.833333333333336,6
5379,58.72727272727272,11
5387,46.749999999999986,102
5388,48.5,6
5390,51.5,2
5391,53.96,32
5394,31.5,3
5397,5.5,2
5399,69.5,2
5402,46,7
5403,46.50000000000001,34
5405,68,16
5410,55.285714285714285,9
5411,49.75675675675675,41
5413,59,2
5414,84,2
5415,48.928571428571416,14
5416,9,2
5419,60.33333333333333,11
5421,43.230769230769226,14
5423,33.48387096774193,54
5428,36.36842105263156,69
5435,66.83333333333334,9
5436,3.5,2
5437,36.25,7
5438,32.25,4
5440,37.48648648648649,53
5444,83.5,8
5446,39.66666666666667,6
5447,46.5,7
5449,10,3
5450,38.25,42
5452,25.785714285714285,19
5453,53.16666666666666,23
5454,40,6
5456,37.33333333333333,5
5459,21,4
5461,16.75,6
5463,42.05084745762713,107
5464,53.21292775665399,324
5466,48.44444444444444,14
5468,36.02580645161294,169
5469,43.33333333333333,4
5470,41.11111111111111,12
5474,50.92682926829269,105
5478,30,8
5480,50.692307692307686,14
5482,52,3
5484,57.3,15
5489,32.5,3
5490,34.25,4
5501,32,2
5502,39.260869565217384,36
5504,14,4
5505,30.333333333333332,3
5508,47,2
5511,50.199999999999996,10
5513,45.75,4
5515,87.5,2
5517,33.55555555555556,13
5518,55.94117647058823,31
5523,81,2
5524,33.43478260869564,32
5533,22.333333333333332,3
5534,45.6,7
5537,60.130434782608695,57
5540,49.146341463414615,75
5543,61.33333333333333,12
5547,17,4
5548,42.23943661971829,111
5550,58.142857142857146,11
5551,39.625,10
5552,37.75,4
5556,66.6923076923077,13
5557,53.6635514018692,125
5558,34.8,17
5559,36.666666666666664,18
5560,46.03448275862068,31
5562,61.5,4
5563,32.94444444444444,23
5565,48.75,6
5571,37.333333333333336,6
5574,50.57142857142857,15
5576,49,8
5577,43.21428571428569,98
5579,33.5,2
5583,24.500000000000004,15
5584,30,2
5585,39.91666666666666,14
5587,32.199999999999996,31
5591,5.25,6
5594,18.452380952380953,124
5595,30,2
5601,67,2
5603,41.78571428571429,14
5605,46.74999999999999,8
5607,40.400000000000006,5
5610,105.5,2
5611,49.99999999999999,3
5614,17.5,2
5616,33.5,17
5617,45.57142857142857,18
5622,57,6
5624,38.75,4
5626,51.69565217391304,23
5629,43.666666666666664,3
5633,26.5,10
5635,49.972222222222214,40
5636,44.5,4
5640,45.49999999999999,8
5646,22.519230769230766,76
5650,35.5,4
5654,43.54605263157891,176
5656,21.000000000000004,30
5658,69.25,4
5662,26,4
5663,36.50000000000001,6
5669,34.33333333333333,3
5670,12.5,115
5671,37.5,2
5674,32.66666666666667,6
5675,83,3
5676,29.52631578947368,69
5679,23.5,6
5682,33.333333333333336,7
5688,41,6
5690,57.25,4
5692,33.833333333333336,9
5693,75,4
5694,22.22222222222222,11
5695,25.625,9
5697,48.039473684210506,97
5698,61.2,9
5699,22.666666666666664,6
5702,64.57142857142857,7
5704,9,3
5705,9.5,6
5708,58.481012658227826,87
5710,34,2
5711,44.5,4
5712,3.5,3
5713,28.25,4
5715,29,2
5720,71.99999999999999,4
5724,31.5,3
5725,72.25,4
5730,48.173913043478265,26
5734,35,7
5737,29.5,2
5738,33.5,6
5743,39.42105263157895,63
5747,100,6
5748,4.5,3
5750,27.800000000000004,18
5754,105,2
5755,42.60000000000001,5
5756,38.22222222222222,13
5758,48,2
5760,43.5,2
5763,24.142857142857142,13
5768,43.75,11
5770,0,4
5779,46.39682539682537,104
5780,79,7
5782,30.5,2
5783,46.75555555555559,135
5788,58.14285714285714,7
5789,37,16
5792,42.333333333333336,8
5794,51.3,14
5798,35.85294117647057,236
5799,25,2
5801,48.18421052631579,84
5805,38.75,4
5806,21.000000000000004,21
5808,63,6
5809,39.5,4
5812,40,8
5817,43.944444444444436,19
5820,18.857142857142858,7
5822,39.5,3
5826,35.5,3
5832,40,2
5837,59,3
5838,51.125,8
5839,59,4
5841,103,2
5842,27.500000000000004,8
5843,99.5,2
5844,72,2
5847,51.25,5
5848,22,6
5849,87,4
5852,41.3,10
5854,40.78260869565216,55
5855,44.66666666666666,11
5859,51.666666666666664,13
5862,22.75,4
5863,42.6,43
5865,92,2
5866,10.5,7
5876,49.666666666666664,15
5877,66,7
5879,48.516129032258064,42
5880,46.920454545454525,268
5882,23.25,4
5883,64.33333333333333,3
5887,46.99999999999999,17
5890,40.05263157894737,22
5891,53.00854700854702,142
5892,5,2
5895,41.5,4
5898,4.5,2
5900,50.068181818181806,59
5902,32.444444444444436,30
5903,16.5,2
5904,58.5,4
5906,43.33333333333333,19
5907,45.94999999999998,67
5908,46,2
5911,50.5,4
5912,52.27083333333333,48
5920,27.6875,22
5921,14.5,2
5922,47.85714285714286,12
5923,46.54545454545454,30
5926,38.68000000000002,141
5927,72,2
5928,22.5,2
5931,60.625,11
5932,41.83333333333334,9
5934,54.423076923076906,28
5936,42.25,4
5937,48.170731707317074,49
5938,43.45161290322581,31
5939,52,5
5941,39.14285714285714,18
5943,58.888888888888886,11
5944,69,31
5948,34,6
5949,27.72727272727273,13
5950,14.666666666666664,5
5951,24,2
5952,47,3
5955,60.444444444444436,10
5956,26,4
5957,31,7
5960,59.5,3
5962,41.94117647058824,17
5963,43.3469387755102,84
5967,47.45454545454545,37
5968,72.28571428571428,7
5973,36.738461538461586,130
5974,20.75,7
5976,28.500000000000004,13
5980,43,4
5981,36.74999999999998,110
5985,43.5,3
5986,24.11111111111111,10
5988,71.2,7
5989,66.9090909090909,15
5993,30.75,7
5994,4,6
5996,69,6
5999,35.5,14
6000,45.88461538461539,26
6002,98,9
6004,15,2
6006,10,2
6009,27.5,24
6012,24.666666666666664,15
6013,35,18
6014,36.125,42
6015,14.5,2
6016,20.75,5
6017,51,4
6020,34.833333333333336,12
6021,39.5,3
6024,44.68125000000001,222
6031,39.11320754716982,62
6033,40.625,13
6034,30.66666666666667,6
6044,43.25,17
