"userID","itemID","Mean(date&time diff)","Sum(order)","Mean(TimeDifferencePerOrder)"
385,7313,28.333333333333332,3,9.444444444444445
385,8772,50.75,5,10.15
385,10989,50,2,25
385,16985,18.5,2,9.25
385,18630,67.5,2,33.75
385,20233,29.6,10,2.96
385,26503,78.5,3,26.166666666666668
386,4026,36.5,2,18.25
386,6704,78,2,39
386,8168,36.5,2,18.25
386,9649,61,2,30.5
386,20965,78,2,39
386,29933,52,3,17.333333333333332
388,3520,33,4,8.25
388,7894,48.99999999999999,7,6.999999999999999
388,19837,86,2,43
388,26662,60.5,2,30.25
388,29534,52.75,4,13.1875
388,31265,34.5,2,17.25
389,31354,2.9999999999999996,64,0.04687499999999999
390,395,34,2,17
390,3845,23,10,2.3
390,13936,101,2,50.5
390,17971,46,4,11.5
390,24763,66,2,33
390,27126,58.5,2,29.25
392,32743,81,2,40.5
393,23582,22.5,10,2.25
394,9742,42.666666666666664,9,4.7407407407407405
394,19997,41.5,4,10.375
395,9761,2,3,0.6666666666666666
395,16820,32.5,2,16.25
395,22374,111,4,27.75
395,30331,57,2,28.5
397,14453,81,2,40.5
398,637,37.5,2,18.75
398,10222,37.5,2,18.75
399,2429,13.999999999999998,8,1.7499999999999998
399,4153,11.333333333333332,4,2.833333333333333
399,8149,17,2,8.5
399,30096,17,3,5.666666666666667
400,5880,49.99999999999999,5,9.999999999999998
400,13900,26.5,3,8.833333333333334
400,16717,14,4,3.5
400,19932,26.5,2,13.25
402,6812,21,2,10.5
404,180,46.5,8,5.8125
405,5548,7,2,3.5
405,20309,4.5,3,1.5
405,29820,40,2,20
407,2654,79,4,19.75
408,8637,40,2,20
408,10648,40,2,20
408,11199,40,5,8
408,18121,40,4,10
409,26288,32.666666666666664,3,10.888888888888888
410,750,50.33333333333333,6,8.388888888888888
410,5801,50.33333333333333,4,12.583333333333332
410,9976,40.5,2,20.25
410,12747,40.5,4,10.125
410,27167,50.33333333333333,3,16.777777777777775
411,28503,1,6,0.16666666666666666
411,32313,41,2,20.5
412,349,94.5,2,47.25
412,9821,88,2,44
412,11032,32,2,16
413,1130,35,2,17.5
413,3128,35,2,17.5
413,6300,60.33333333333333,4,15.083333333333332
418,5349,31.5,2,15.75
419,26190,44,2,22
420,6748,32,4,8
420,28715,7.5,2,3.75
421,18410,12,2,6
422,11251,33.42857142857143,16,2.0892857142857144
422,14711,26.333333333333332,3,8.777777777777777
424,624,81,3,27
424,1908,29,2,14.5
424,5676,32.5,10,3.25
424,9325,19,2,9.5
424,10770,43.5,2,21.75
424,12666,91,2,45.5
424,20478,32,5,6.4
424,21690,48,2,24
425,17785,46,3,15.333333333333334
428,10282,63.5,2,31.75
428,10849,63.5,2,31.75
430,18255,11.5,2,5.75
431,10548,36,2,18
431,12369,31,7,4.428571428571429
431,18767,46.666666666666664,31,1.5053763440860215
431,23204,73.5,2,36.75
432,29657,19.333333333333332,6,3.222222222222222
435,20098,76.5,2,38.25
439,5403,74.33333333333333,3,24.777777777777775
439,6462,58.5,2,29.25
439,6497,53,4,13.25
439,10368,39,4,9.75
439,11841,50.5,2,25.25
439,12271,20,2,10
439,15389,34.666666666666664,3,11.555555555555555
439,16629,20,3,6.666666666666667
439,18559,82,2,41
439,18569,20,2,10
439,18799,74.33333333333333,3,24.777777777777775
439,24918,27.333333333333332,3,9.11111111111111
439,25373,54.33333333333333,4,13.583333333333332
439,30362,81.5,3,27.166666666666668
442,751,91,2,45.5
442,1782,13,2,6.5
442,4565,74,2,37
442,11696,17,4,4.25
442,14424,70,2,35
442,15163,64,3,21.333333333333332
442,18630,96,2,48
442,21006,66.66666666666666,3,22.222222222222218
444,3113,66.5,4,16.625
444,11349,59.25,4,14.8125
444,15357,78.99999999999999,3,26.33333333333333
445,6767,41.5,2,20.75
446,392,40.5,2,20.25
446,8936,113,4,28.25
446,20403,75.33333333333333,3,25.11111111111111
447,23045,59,2,29.5
449,23945,47.33333333333333,3,15.777777777777777
449,29657,42,4,10.5
452,29288,50.5,5,10.1
454,4279,52,2,26
454,12349,46.5,3,15.5
454,12871,7,3,2.3333333333333335
454,16161,46.5,2,23.25
454,17089,53.33333333333333,3,17.777777777777775
454,30776,24.5,2,12.25
454,31073,46.5,2,23.25
457,15558,43,3,14.333333333333334
457,20106,83,2,41.5
457,24890,43,2,21.5
458,1299,35.800000000000004,5,7.160000000000001
458,2811,41,3,13.666666666666666
458,5076,100.5,2,50.25
458,5375,42.5,2,21.25
458,8615,20.083333333333332,18,1.1157407407407407
458,10098,16,3,5.333333333333333
458,11262,13,2,6.5
458,14481,13,3,4.333333333333333
458,18027,42.5,2,21.25
458,18863,41.666666666666664,3,13.888888888888888
458,20127,26.5,3,8.833333333333334
458,20266,28.375,10,2.8375
458,24749,30.999999999999996,4,7.749999999999999
458,26947,42.5,2,21.25
458,31679,31.500000000000004,8,3.9375000000000004
458,32169,71.66666666666666,3,23.888888888888886
459,5468,13,2,6.5
459,7460,47.5,2,23.75
459,9199,51,2,25.5
459,12321,22.8,16,1.425
459,21305,83.5,2,41.75
459,24264,28.499999999999996,10,2.8499999999999996
459,25722,10,2,5
459,28347,16.8,5,3.3600000000000003
460,6143,26,2,13
460,7199,39,3,13
460,24299,5,2,2.5
460,24615,39,3,13
460,26545,5,2,2.5
460,27009,58.5,2,29.25
460,29570,82,2,41
460,29820,23.5,2,11.75
460,31525,35,2,17.5
461,207,32,2,16
461,2359,39.5,2,19.75
461,20789,36.5,5,7.3
461,24140,25.333333333333332,5,5.066666666666666
461,26925,47,2,23.5
461,29933,25.333333333333332,4,6.333333333333333
462,6478,85.5,3,28.5
463,3221,24,7,3.4285714285714284
463,3997,26.400000000000002,5,5.28
463,6923,25.5,5,5.1
463,7854,55,5,11
463,10049,38.5,2,19.25
463,10130,27.333333333333332,3,9.11111111111111
463,11088,39.5,3,13.166666666666666
463,11434,57.33333333333333,3,19.11111111111111
463,27392,38.5,2,19.25
463,28785,31.42857142857143,7,4.4897959183673475
463,30523,21,4,5.25
464,6,57,7,8.142857142857142
465,8934,65.5,6,10.916666666666666
465,13690,49.5,5,9.9
465,24866,65.5,2,32.75
465,32242,31,2,15.5
466,6654,53.5,6,8.916666666666666
466,18919,82.5,4,20.625
469,5801,36.5,2,18.25
469,20209,67.5,3,22.5
471,8615,37.6,5,7.5200000000000005
471,9470,42.5,2,21.25
471,23576,24,2,12
472,1970,40.8,5,8.16
472,3991,34.5,2,17.25
472,8772,11.5,2,5.75
472,11188,34.5,6,5.75
472,13514,48.5,2,24.25
472,20131,11.5,3,3.8333333333333335
472,26503,91.5,6,15.25
473,14016,53,5,10.6
473,18630,54.75,12,4.5625
473,30054,43.800000000000004,15,2.9200000000000004
473,31396,9,5,1.8
474,4264,65.5,2,32.75
474,16483,93,2,46.5
474,19423,43,2,21.5
474,22554,2,3,0.6666666666666666
474,24405,35,4,8.75
474,24890,55,2,27.5
474,29534,32,2,16
474,29657,49.666666666666664,7,7.095238095238095
474,30133,61,2,30.5
474,31877,93,2,46.5
477,9902,56,2,28
477,10782,28,2,14
477,11415,50,20,2.5
477,25483,45,6,7.5
477,31265,34.25,20,1.7125
479,6363,51.5,7,7.357142857142857
479,30763,46.33333333333333,33,1.404040404040404
481,15451,29.5,2,14.75
481,27108,59.666666666666664,5,11.933333333333334
481,30533,59.666666666666664,9,6.62962962962963
482,26381,95.5,5,19.1
482,29281,33.33333333333333,6,5.5555555555555545
483,32007,14.5,9,1.6111111111111112
484,4922,69.5,2,34.75
484,29000,70,2,35
485,438,45,4,11.25
485,5798,58,6,9.666666666666666
487,15368,71.5,2,35.75
487,23198,39.5,2,19.75
488,7199,78,2,39
488,8055,28,2,14
488,9903,12.5,2,6.25
488,11710,54.5,6,9.083333333333334
488,12872,74,3,24.666666666666668
488,13459,35.25,4,8.8125
488,15522,31.666666666666668,8,3.9583333333333335
488,16041,62,3,20.666666666666668
488,27664,54.5,8,6.8125
488,29794,48,3,16
489,23050,12.666666666666666,7,1.8095238095238095
489,26152,49.33333333333333,3,16.444444444444443
489,26545,12.666666666666666,3,4.222222222222222
490,17250,21,7,3
490,28708,16,2,8
491,1128,36.5,2,18.25
491,7663,37.5,2,18.75
491,12773,54.666666666666664,7,7.809523809523809
491,16063,61.33333333333333,4,15.333333333333332
491,18181,44.5,3,14.833333333333334
491,24140,14.5,5,2.9
491,25363,54.5,5,10.9
491,25789,46.5,2,23.25
492,31849,23.5,3,7.833333333333333
493,16972,74,2,37
495,4526,56.5,2,28.25
495,14005,25.666666666666664,8,3.208333333333333
495,19281,38.5,4,9.625
495,19852,20,2,10
496,250,66,2,33
496,11188,54.666666666666664,5,10.933333333333334
496,18226,29.25,4,7.3125
496,18630,40,3,13.333333333333334
496,20106,39,3,13
496,20131,26,3,8.666666666666666
496,22417,33,5,6.6
496,24140,44,5,8.8
496,28531,40,6,6.666666666666667
496,30712,27.5,2,13.75
497,3438,35.5,2,17.75
497,5697,35.5,2,17.75
497,24140,35.5,2,17.75
498,3633,57,3,19
498,3685,70,3,23.333333333333332
498,26273,51.5,7,7.357142857142857
498,29653,49.666666666666664,5,9.933333333333334
498,31879,48.666666666666664,4,12.166666666666666
499,5646,5,2,2.5
499,23501,10,2,5
501,2916,43.5,12,3.625
501,3128,70.5,2,35.25
501,10222,45.5,2,22.75
501,19976,80.5,3,26.833333333333332
501,24389,61,7,8.714285714285714
501,31702,46.5,4,11.625
502,2891,56.5,3,18.833333333333332
502,5560,48,3,16
502,5801,48,3,16
502,12872,56.5,2,28.25
502,20131,48,4,12
502,29657,31.999999999999996,9,3.5555555555555554
506,11188,73,3,24.333333333333332
506,18630,30.666666666666664,3,10.222222222222221
506,22183,38,3,12.666666666666666
506,26126,61,3,20.333333333333332
506,32033,91.5,3,30.5
507,12805,35.5,2,17.75
507,32609,32.800000000000004,6,5.466666666666668
508,543,48.5,2,24.25
508,3423,92.5,2,46.25
508,6847,25,2,12.5
508,9798,57.33333333333333,3,19.11111111111111
508,12675,52.5,4,13.125
508,13459,52,3,17.333333333333332
508,14221,65,2,32.5
508,23175,49,4,12.25
508,23905,70,3,23.333333333333332
508,25722,57.5,2,28.75
508,26545,42.5,2,21.25
508,28147,57.5,2,28.75
508,28347,24,6,4
508,28584,65,2,32.5
508,31998,65,2,32.5
510,27866,81,7,11.571428571428571
512,16067,50.666666666666664,3,16.88888888888889
512,16856,50.666666666666664,3,16.88888888888889
513,2417,50,3,16.666666666666668
513,14323,106.5,4,26.625
516,4705,77,5,15.4
516,24763,35,2,17.5
517,9134,8,6,1.3333333333333333
517,10039,8.5,2,4.25
518,5349,31,2,15.5
518,13791,46.5,4,11.625
518,15005,77.5,2,38.75
519,5783,19,2,9.5
519,28802,21.333333333333332,6,3.5555555555555554
522,17735,21,2,10.5
524,6923,53.5,3,17.833333333333332
524,13187,72.33333333333333,3,24.11111111111111
524,18569,42,2,21
524,18630,49.25,5,9.85
524,23050,14.666666666666664,4,3.666666666666666
524,27179,42,4,10.5
524,28298,43.5,150,0.29
525,5349,68,3,22.666666666666668
525,7746,35.5,3,11.833333333333334
525,19613,40.666666666666664,3,13.555555555555555
525,28788,34,2,17
526,28289,62,2,31
527,16059,46,2,23
527,31702,10,3,3.3333333333333335
527,32204,46,3,15.333333333333334
528,4533,15.666666666666666,3,5.222222222222222
528,10849,37.8,9,4.199999999999999
528,13676,24.5,2,12.25
528,17370,18,3,6
528,18121,17,2,8.5
528,18438,23.5,3,7.833333333333333
528,27179,52,4,13
528,28314,66,13,5.076923076923077
531,1128,59.66666666666666,4,14.916666666666664
531,6112,20.5,3,6.833333333333333
531,6261,20.5,2,10.25
531,8456,69.5,3,23.166666666666668
531,14005,20.5,5,4.1
532,352,79.5,2,39.75
532,5221,23,2,11.5
532,7644,35,5,7
532,11370,35,2,17.5
532,32714,62,2,31
533,1747,67.5,2,33.75
533,18630,81.5,2,40.75
533,28161,67.5,2,33.75
533,30133,38.666666666666664,3,12.888888888888888
533,31683,38.5,2,19.25
533,31825,36.5,4,9.125
534,20209,50.5,3,16.833333333333332
534,29660,35.5,8,4.4375
535,21776,50.5,2,25.25
536,14144,46.5,7,6.642857142857143
536,24389,61.99999999999999,3,20.666666666666664
536,30676,46.5,4,11.625
537,227,28,2,14
537,24685,35.666666666666664,3,11.888888888888888
537,32148,7.5,2,3.75
539,6150,36.5,4,9.125
539,11434,79,4,19.75
539,17110,56.5,5,11.3
539,25706,29,5,5.8
539,26082,17,4,4.25
541,28260,45,6,7.5
542,2692,59.5,2,29.75
542,12286,10.5,2,5.25
542,13400,56,2,28
542,19102,56,2,28
542,26038,27.5,2,13.75
542,29675,24,4,6
543,12773,37,3,12.333333333333334
543,22526,31.5,2,15.75
543,24140,37,2,18.5
543,26559,44.33333333333333,3,14.777777777777777
543,27009,44.33333333333333,3,14.777777777777777
543,28723,31.5,2,15.75
543,31400,66,3,22
545,2428,34.33333333333333,3,11.444444444444443
545,12251,45.33333333333333,3,15.111111111111109
545,14552,16.5,2,8.25
546,17645,85.5,2,42.75
548,18630,3.5,2,1.75
549,19760,74.66666666666666,4,18.666666666666664
550,17391,25.5,2,12.75
551,18675,7,2,3.5
552,10945,48.5,3,16.166666666666668
552,29657,57.5,10,5.75
553,8521,49,2,24.5
553,17974,77.5,2,38.75
553,19901,66,3,22
553,21305,49.5,7,7.071428571428571
553,24450,77.5,2,38.75
553,25967,66,3,22
553,31262,49.5,4,12.375
554,9550,45,3,15
556,23715,49.5,3,16.5
556,29657,24.5,10,2.45
557,4821,19,5,3.8
557,11349,41.5,3,13.833333333333334
557,20515,4,2,2
557,23686,64.5,3,21.5
558,28366,99,2,49.5
561,5348,42.666666666666664,6,7.111111111111111
562,3971,58.5,4,14.625
563,2761,21,7,3
563,24300,21,8,2.625
567,7158,24.888888888888893,25,0.9955555555555557
567,8523,32,2,16
567,14005,37.33333333333333,6,6.222222222222221
567,18364,30.333333333333332,3,10.11111111111111
567,21290,44.33333333333333,3,14.777777777777777
568,16075,102,4,25.5
568,30918,102,5,20.4
569,12904,38.5,6,6.416666666666667
569,14776,50.666666666666664,6,8.444444444444445
570,26660,87.5,3,29.166666666666668
570,31702,87.5,4,21.875
571,18815,30,5,6
571,20180,40.25,4,10.0625
571,23050,53.666666666666664,7,7.666666666666666
571,25152,44.5,2,22.25
571,27300,31.75,4,7.9375
572,9254,75.5,4,18.875
573,2232,53.5,2,26.75
573,2766,37.75,4,9.4375
573,11307,17.5,2,8.75
573,18630,77.33333333333333,9,8.592592592592592
573,23050,79.66666666666666,8,9.958333333333332
573,24576,23,2,11.5
573,28087,53.666666666666664,5,10.733333333333333
573,28565,17.5,2,8.75
573,29225,79.66666666666666,4,19.916666666666664
574,1143,39,4,9.75
574,1877,34.5,3,11.5
574,13828,54,2,27
574,15163,52.666666666666664,4,13.166666666666666
574,27015,52.666666666666664,13,4.051282051282051
575,22058,31.400000000000002,6,5.233333333333333
575,23691,74.5,2,37.25
575,29564,74.5,2,37.25
576,21638,55.5,5,11.1
576,31331,27,22,1.2272727272727273
576,31809,59.666666666666664,13,4.589743589743589
577,8779,78.5,2,39.25
578,15423,26,2,13
578,18630,34,3,11.333333333333334
578,20594,16,2,8
578,24175,26,6,4.333333333333333
578,30203,14.5,6,2.4166666666666665
579,8705,39,2,19.5
579,11024,47,2,23.5
579,16059,4,2,2
579,26940,39,2,19.5
582,4509,17,4,4.25
582,10641,18,5,3.6
582,11188,86,6,14.333333333333334
582,13514,1,4,0.25
582,18809,30.5,2,15.25
582,25129,17,2,8.5
582,28900,17,2,8.5
586,17166,37,2,18.5
588,10507,53.99999999999999,4,13.499999999999998
588,18630,81,2,40.5
588,23050,11,2,5.5
588,24716,55,4,13.75
588,27936,53.99999999999999,4,13.499999999999998
588,30173,53.99999999999999,4,13.499999999999998
588,31111,32.5,3,10.833333333333334
589,13466,39.33333333333333,5,7.866666666666665
589,15971,59,2,29.5
589,19017,35.666666666666664,3,11.888888888888888
590,8772,46,3,15.333333333333334
590,15798,27.5,2,13.75
591,15092,39.666666666666664,3,13.222222222222221
591,20403,1,2,0.5
591,22118,57,2,28.5
596,10052,85.5,2,42.75
596,22420,23,6,3.8333333333333335
597,1322,14,3,4.666666666666667
597,2684,37.75,4,9.4375
597,2787,53.666666666666664,7,7.666666666666666
597,4935,52.25,8,6.53125
597,12663,63.5,4,15.875
597,18630,52.25,5,10.45
597,24890,30.666666666666664,3,10.222222222222221
597,27334,41.8,5,8.36
597,29657,41.800000000000004,34,1.2294117647058824
598,7734,101,3,33.666666666666664
598,12974,101,3,33.666666666666664
599,3339,42,3,14
599,11155,67,2,33.5
599,20515,58,3,19.333333333333332
599,30602,8.5,2,4.25
599,31882,102.5,2,51.25
600,7963,16,2,8
603,23717,51,4,12.75
605,13676,39.4,5,7.88
605,27889,36,3,12
605,30000,85,2,42.5
606,637,46.666666666666664,3,15.555555555555555
606,5601,67,2,33.5
606,9937,61.5,2,30.75
606,13211,57.33333333333333,3,19.11111111111111
606,17426,23,2,11.5
606,29084,42,2,21
607,28260,28,5,5.6
609,21690,28,4,7
610,3408,74.5,2,37.25
610,3579,74.5,2,37.25
610,4981,13.5,2,6.75
610,5891,42,2,21
610,8538,42,2,21
610,9256,49.666666666666664,6,8.277777777777777
610,12423,25.5,6,4.25
610,29202,32.5,2,16.25
612,10203,34.666666666666664,3,11.555555555555555
612,11155,50.24999999999999,5,10.049999999999999
612,26891,34.666666666666664,7,4.952380952380952
613,1322,23,2,11.5
613,8065,29.333333333333332,3,9.777777777777777
613,19394,30,2,15
613,20527,11,3,3.6666666666666665
613,21690,30,4,7.5
613,23280,45,6,7.5
614,8907,44,2,22
615,207,28,2,14
615,18863,28,2,14
616,2554,40.333333333333336,3,13.444444444444445
616,15423,42,4,10.5
616,29820,27.5,2,13.75
619,5198,42,4,10.5
619,14298,115,2,57.5
622,13302,43.5,4,10.875
622,22180,77,2,38.5
622,22987,43.5,2,21.75
622,25926,43.5,2,21.75
622,30610,43.5,4,10.875
623,14445,44,2,22
623,15188,36,20,1.8
624,552,58.24999999999999,9,6.472222222222221
624,5697,51.33333333333333,5,10.266666666666666
624,12773,51.66666666666666,5,10.333333333333332
624,24586,77.5,2,38.75
625,25754,23.5,2,11.75
626,1660,42,2,21
626,26273,64.33333333333333,3,21.444444444444443
626,27636,64,2,32
627,6890,30,2,15
627,11728,43,2,21.5
627,12591,34,4,8.5
627,17253,73.5,2,36.75
627,23112,49,3,16.333333333333332
627,30712,19.5,2,9.75
628,4916,54.5,3,18.166666666666668
629,11251,93,3,31
629,17269,40.16666666666667,8,5.020833333333334
629,19932,27.5,3,9.166666666666666
629,21690,93,3,31
629,30054,70.5,2,35.25
629,30511,57.33333333333333,4,14.333333333333332
630,2667,71,3,23.666666666666668
630,3913,34.5,2,17.25
635,2455,28.25,8,3.53125
636,1736,11,8,1.375
636,1745,48.5,2,24.25
636,3391,31,3,10.333333333333334
636,4929,15,4,3.75
636,6912,71,3,23.666666666666668
636,7079,91,2,45.5
636,9466,26.5,2,13.25
636,9641,57.666666666666664,3,19.22222222222222
636,10311,68.5,5,13.7
636,11326,58.75,4,14.6875
636,11467,80,4,20
636,11623,46.5,2,23.25
636,12884,26.5,2,13.25
636,16881,78.33333333333333,4,19.583333333333332
636,17568,38,4,9.5
636,21194,80,5,16
636,21598,86.5,2,43.25
636,23255,31,2,15.5
636,24541,106.5,2,53.25
636,24560,11,4,2.75
636,27595,45.666666666666664,4,11.416666666666666
636,27905,47,15,3.1333333333333333
636,29637,57.666666666666664,3,19.22222222222222
639,18630,46,2,23
639,29373,48,2,24
641,1970,55,2,27.5
642,10440,19.5,3,6.5
643,1970,36.5,4,9.125
643,5260,63.666666666666664,4,15.916666666666666
643,29657,61.33333333333333,8,7.666666666666666
644,395,18.428571428571427,10,1.8428571428571427
644,1732,63.5,2,31.75
644,1970,18.428571428571427,7,2.6326530612244894
644,4441,36.5,2,18.25
644,21163,57.33333333333333,3,19.11111111111111
646,27126,49,2,24.5
646,30006,26,6,4.333333333333333
651,9067,25,2,12.5
651,13825,41,2,20.5
651,23050,30.249999999999996,6,5.041666666666666
652,28889,35,2,17.5
653,6267,14,2,7
653,7487,64,10,6.4
653,7961,14,4,3.5
653,8168,64,2,32
653,8935,14,3,4.666666666666667
654,25953,94.5,2,47.25
657,18478,64,8,8
658,9026,24.5,2,12.25
658,12095,65.33333333333333,3,21.777777777777775
658,15841,49,4,12.25
658,19262,24.5,2,12.25
658,20628,50.5,2,25.25
658,27107,27,2,13.5
658,27560,48.99999999999999,5,9.799999999999999
658,28715,105.5,3,35.166666666666664
658,28758,39.5,2,19.75
660,4312,63,2,31.5
660,31632,49.5,4,12.375
661,18774,54.5,5,10.9
661,19267,28.333333333333332,4,7.083333333333333
661,27866,54.5,12,4.541666666666667
661,30676,25.5,3,8.5
662,6086,26.666666666666664,3,8.888888888888888
662,19313,56,2,28
662,21827,32.8,11,2.9818181818181815
662,22842,28,2,14
662,22987,70,2,35
663,9256,24.25,5,4.85
663,16128,33.5,2,16.75
663,28140,45.33333333333333,4,11.333333333333332
664,8307,54,3,18
664,11415,26.6,5,5.32
664,23050,63,2,31.5
664,23582,63,2,31.5
664,24795,78.5,2,39.25
664,29657,63,5,12.6
664,29660,63,5,12.6
665,31262,8,2,4
666,29142,84.5,5,16.9
668,11674,58.666666666666664,3,19.555555555555554
668,16059,48,2,24
668,17804,25.5,2,12.75
668,22547,35,2,17.5
668,30263,95,2,47.5
668,30685,62.5,2,31.25
669,2761,115.5,3,38.5
670,4832,37.5,3,12.5
670,5221,49,5,9.8
670,12965,21,2,10.5
670,20131,11.5,6,1.9166666666666667
670,21449,73.5,2,36.75
670,21807,29,3,9.666666666666666
670,32313,29,2,14.5
671,5112,60.5,3,20.166666666666668
671,15423,51.5,2,25.75
671,15820,42.800000000000004,8,5.3500000000000005
677,20703,54.5,2,27.25
678,6657,27,10,2.7
678,6833,37.666666666666664,5,7.533333333333333
678,12747,59,3,19.666666666666668
678,15428,27,10,2.7
678,16868,27,10,2.7
678,17662,27,10,2.7
678,19364,23.5,4,5.875
678,22606,14.5,2,7.25
678,29657,27.749999999999996,8,3.4687499999999996
678,32007,41.2,18,2.288888888888889
680,17206,23,2,11.5
681,30368,101.5,2,50.75
682,2742,56.5,4,14.125
682,18257,53,4,13.25
682,21422,49.33333333333333,5,9.866666666666665
683,2614,14.93333333333333,17,0.8784313725490194
683,3150,56,2,28
683,16294,30.5,4,7.625
683,18511,28,2,14
683,19267,44.75,8,5.59375
683,24190,56,2,28
683,25268,48.5,2,24.25
683,26645,1.6666666666666665,8,0.20833333333333331
683,31400,21.5,16,1.34375
684,6890,53.5,6,8.916666666666666
684,23621,54.5,2,27.25
685,4439,85,2,42.5
686,15440,28,2,14
686,16303,33,2,16.5
686,21452,39.5,2,19.75
686,23118,77.66666666666666,3,25.888888888888886
686,24623,61.5,2,30.75
688,9523,12,2,6
688,16303,62,2,31
689,2692,55.5,4,13.875
689,3780,0,6,0
689,4901,33.666666666666664,3,11.222222222222221
689,7190,45.5,2,22.75
689,8609,0.5,2,0.25
689,11307,50.666666666666664,4,12.666666666666666
689,16059,0.5,3,0.16666666666666666
689,20131,24.5,3,8.166666666666666
689,23733,36,3,12
689,29048,9,3,3
689,32349,20.625000000000004,12,1.7187500000000002
691,10440,13,3,4.333333333333333
691,24763,108,2,54
693,2628,21.5,2,10.75
693,8705,31,2,15.5
693,11434,31,2,15.5
693,17568,64.5,5,12.9
693,21236,43,7,6.142857142857143
693,25778,28.5,2,14.25
693,27618,21.5,4,5.375
693,29558,28.5,3,9.5
694,2785,62.5,2,31.25
694,6704,64.66666666666666,3,21.555555555555554
694,7000,33.5,2,16.75
694,11088,18.5,3,6.166666666666667
694,11120,60.5,2,30.25
694,15466,33,2,16.5
694,22680,68,7,9.714285714285714
694,24264,62.5,2,31.25
694,30486,72.5,2,36.25
694,30712,60.5,2,30.25
694,31877,30,2,15
694,32017,63.66666666666666,3,21.222222222222218
695,14815,51.99999999999999,3,17.333333333333332
